# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
567		1443		672192		1766
568		1443		672192		1766
569		1443		672192		1766
570		1443		672193		1765
571		1444		672195		1765
572		1444		672195		1765
573		1444		672196		1766
574		1444		672196		1766
575		1444		672196		1766
576		1444		672196		1766
577		1444		672196		1766
578		1444		672196		1766
579		1444		672196		1766
580		1444		672196		1766
581		1444		672196		1766
582		1444		672196		1766
583		1444		672196		1766
584		1444		672198		1765
585		1444		672198		1765
586		1444		672198		1765
587		1444		672198		1765
588		1444		672198		1765
589		1444		672198		1765
590		1444		672199		1764
591		1444		672199		1764
592		1444		672199		1764
593		1444		672199		1764
594		1444		672199		1764
595		1443		672200		1765
596		1443		672200		1765
597		1443		672200		1765
598		1443		672200		1765
599		1443		672200		1765
600		1443		672200		1765
601		1443		672200		1765
602		1443		672200		1765
603		1443		672200		1765
604		1443		672200		1765
605		1443		672200		1765
606		1443		672200		1765
607		1443		672200		1765
608		1443		672200		1765
609		1443		672200		1765
610		1443		672200		1765
611		1443		672200		1765
612		1443		672200		1765
613		1443		672200		1765
614		1443		672200		1765
615		1443		672200		1765
616		1443		672200		1765
617		1443		672200		1765
618		1443		672200		1765
619		1443		672200		1765
620		1443		672200		1765
621		1443		672200		1765
622		1443		672200		1765
623		1443		672200		1765
624		1443		672200		1765
625		1443		672200		1765
626		1443		672200		1765
627		1443		672200		1765
628		1443		672200		1765
629		1443		672200		1765
630		1443		672200		1765
631		1443		672200		1765
632		1443		672200		1765
633		1443		672200		1765
634		1443		672200		1765
635		1443		672200		1765
636		1443		672200		1765
637		1443		672200		1765
638		1443		672200		1765
639		1443		672200		1765
640		1443		672200		1765
641		1443		672200		1765
642		1443		672200		1765
643		1443		672200		1765
644		1443		672200		1765
645		1442		672201		1765
646		1442		672201		1765
647		1442		672201		1765
648		1442		672201		1765
649		1442		672201		1765
650		1442		672201		1765
651		1442		672201		1765
652		1442		672201		1765
653		1442		672201		1765
654		1442		672201		1765
655		1442		672201		1765
656		1442		672201		1765
657		1442		672201		1765
658		1442		672201		1765
659		1442		672201		1765
660		1442		672201		1765
661		1442		672201		1765
662		1442		672201		1765
663		1442		672201		1765
664		1442		672201		1765
665		1442		672201		1765
666		1442		672201		1765
667		1442		672201		1765
668		1442		672201		1765
669		1442		672201		1765
670		1442		672201		1765
671		1442		672201		1765
672		1442		672201		1765
673		1442		672201		1765
674		1442		672201		1765
675		1442		672201		1765
676		1442		672201		1765
677		1442		672201		1765
678		1442		672201		1765
679		1442		672201		1765
680		1442		672201		1765
681		1442		672201		1765
682		1442		672201		1765
683		1442		672201		1765
684		1442		672201		1765
685		1442		672201		1765
686		1442		672201		1765
687		1442		672201		1765
688		1442		672201		1765
689		1442		672201		1765
690		1442		672201		1765
691		1442		672201		1765
692		1442		672201		1765
693		1442		672201		1765
694		1442		672201		1765
695		1442		672201		1765
696		1442		672201		1765
697		1442		672201		1765
698		1442		672201		1765
699		1442		672201		1765
700		1442		672201		1765
701		1442		672201		1765
702		1442		672201		1765
703		1442		672201		1765
704		1442		672201		1765
705		1442		672201		1765
706		1442		672201		1765
